OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
297,ADV,ELE,"The problem is that, in the US and UK, most people who want to sign up for Facebook have already done it, said new media specialist Ian Maude at Enders Analysis.","The problem is that, in the US and UK, most people who want to join Facebook have already done it, said new media specialist Ian Maude at Enders Analysis.",train
1870,ADV,ELE,"In the novel, the models looks mean that men see her only as a sex object, while women are jealous of her.","In the novel, the models beauty means that men see her only as a sex object and women are jealous of her.",train
1091,ADV,ELE,"Among 6- to 7-year-olds, who have grown up with YouTube, Spotify music streaming and online television, the average DQ score was 98, higher than for those aged between 45 and 49, who scored an average of 96.","In 6- to 7-year-olds, who have grown up with YouTube, Spotify music streaming and online television, the average DQ score was 98.",train
473,ADV,ELE,Doctors are delighted at the move.,Doctors are delighted at the scheme.,train
51,ADV,ELE,"China is the biggest coal importer, and Indonesia the biggest exporter, having temporarily overtaken Australia.","China is the biggest coal importer, and Indonesia is the biggest coal exporter.",train
1733,ADV,ELE,You also need a strong sense of personal ethics and an understanding of the law.,You also need to have strong personal ethics and to understand the law.,train
1033,ADV,ELE,"Those born in October were almost as  t, scoring highest for strength and coming third for power, with December children close behind.","Children born in October were almost as  t  they scored highest for strength and came third for power, with December children close behind.",train
1874,ADV,ELE,"I thought she might send me  owers as it was a declaration of love for her, but she didnt understand, Delacourt said.","I thought she might send me  owers because the book was a declaration of love for her, but she didnt understand, Delacourt said.",train
2043,ADV,ELE,It doesnt necessarily mean we see them the same way.,It doesnt mean we see them the same way.,train
1085,ADV,ELE,"Imagine the setup  a person is told to sit in a chair with wires attached to their skin and a button that will deliver a harmless but uncomfortable shock, and they are told to just sit there and entertain themselves with their thoughts, she said.","Imagine  a person is told to sit in a chair with wires attached to their skin and a button that will give them a harmless but uncomfortable shock, and they are told to just sit there with their thoughts, she said.",train
2064,ADV,ELE,Some Americans have taken to keeping their wealth secret.,Some Americans keep their wealth secret.,train
502,ADV,ELE,"Kensington Palace announced at 8.30pm that the baby was born at 4.24pm in the exclusive Lindo Wing at St Marys Hospital, Paddington, West London.","Kensington Palace announced at 8.30pm that the baby was born at 4.24pm at St Marys Hospital, Paddington, West London.",train
1363,ADV,ELE,"One part of the brain, for example, reliably responds to the word top, along with other words that describe clothing.","One part of the brain, for example, is used for the word top and also for other words that describe clothes.",train
748,ADV,ELE,"However, it also found that 30% were not saving any money.",But it also found that 30% are not saving any money.,train
812,ADV,ELE,"We didnt see it coming but, suddenly, the donations just started.","We didnt expect it but, suddenly, the donations just started.",train
38,ADV,ELE,"There must be something wrong with this country, said Nadia al Husin, holding up a banner calling on the government to do more for education.","There must be something wrong with this country, said Nadia al Husin.",train
1865,ADV,ELE,"Schools should teach navigation and map reading as life skills, he wrote.","Schools should teach navigation and map reading, he wrote.",train
1200,ADV,ELE,Professor Robin Dunbar is famous for his research that suggests a person can only have roughly 150 people as a social group.,Professor Robin Dunbar is famous for his research that says a person can only have about 150 people in their social group.,train
1863,ADV,ELE,"The musicians are Hutu and Tutsi women, some survivors of the 1994 genocide, during which almost a million Tutsis and moderate Hutus were killed.","Some are survivors of the 1994 genocide, when almost a million Tutsis and Hutus were killed.",train
1502,ADV,ELE,"Under the same conditions, a quarter of women pressed the shock button.",A quarter of women also pressed the shock button.,train
1025,ADV,ELE,La Premiere chose quon regarde (The First Thing We Look At) by Gregoire Delacourt tells the story of a French model who looks so similar to the American actor that the books lead male character thinks it is Johansson herself.,La premiere chose quon regarde (The First Thing We Look At) by Gregoire Delacourt is the story of a French model who looks so similar to the American actor that the books main male character thinks she is Johansson.,train
326,ADV,ELE,Junior Smart knows a lot about gangs.,36-year-old Junior Smart knows a lot about gangs.,train
240,ADV,ELE,"Nearly 80% of young smartphone owners regularly use a social networking application, says the research firm Enders Analysis, but two-thirds use more than one.",Nearly 80% of young smartphone owners regularly use a social networking application but two-thirds use more than one.,train
200,ADV,ELE,"He cautioned that the false memories created in the mice in the experiments were far simpler than the complex false memories that have generated controversy within psychology and psychiatry  for example, false memories of childhood sexual abuse, or even memories for bizarre ritualized satanic abuse, abduction by aliens, or past lives.","He warned that the false memories created in the mice in the experiments were far simpler than the complex false memories people have, such as false memories of childhood sexual abuse, abduction by aliens, or past lives.",train
1648,ADV,ELE,"Apple, and the record industry, cannot afford to get rid of the download market just yet  so streaming and downloading will have to coexist under the Apple brand, one representing the future as the other gets progressively slower and sicker.","Apple, and the record industry, cannot afford to get rid of the download market yet  so streaming and downloading will have to coexist under the Apple brand.",train
320,ADV,ELE,"Ageing is no fun, she admits, reading me a few lines from a poem she has written called That Beast Called Age.",She reads me a few lines from a poem she has written called That Beast Called Age.,train
1633,ADV,ELE,"The foods most commonly found in British bins are bread, vegetables, fruit and milk.","The foods most often found in British bins are bread, vegetables, fruit and milk.",train
562,ADV,ELE,"Even in high-income countries, 23.2% of women will suffer physical and/or sexual violence from a partner in their lives, their data from 81 countries shows.","Data from 81 countries shows that, even in rich countries, 23.2% of women will experience physical and/or sexual violence from a partner in their lives.",train
1220,ADV,ELE,Some Americans have taken to keeping their wealth secret.,Some Americans keep their wealth secret.,train
102,ADV,ELE,"I will always cherish the wonderful memories he has given us, like that magical night in Moscow.","I will never forget the wonderful memories he has given us, like that magical night in Moscow.",train
713,ADV,ELE,"So, it better be good.",So my book had better be good.,train
325,ADV,ELE,"The report is being released at the start of the annual world water conference in Stockholm, Sweden, where 2,500 politicians, UN bodies, non-governmental groups and researchers from 120 countries meet to address global water supply problems.","The report was released at the start of the annual world water conference in Stockholm, Sweden, where 2,500 politicians, UN groups, non-governmental groups and researchers from 120 countries met to discuss global water supply problems.",train
1860,ADV,ELE,"True to Inzozi Nzizas motto, the shop can certainly make dreams come true.",The shop can certainly make dreams come true.,train
965,ADV,ELE,"This is, above all, an idea born of common sense and experience, he told the Guardian.","This idea comes from common sense and experience, he told the Guardian.",train
1761,ADV,ELE,"Whether that ambition is achieved remains to be seen but exporting solar energy could have stabilizing effects within and between countries, according to the Moroccan solar energy agency (Masen).","Exporting solar energy could have stabilizing effects within and between countries, according to the Moroccan solar energy agency (Masen).",train
1193,ADV,ELE,I really rely on tips because I am only paid 7 an hour.,I really need tips because I am only paid 7 an hour.,train
997,ADV,ELE,The way clouds affect global warming has been the biggest mystery surrounding future climate change.,The way clouds affect global warming has been the biggest mystery in the study of future climate change.,train
1023,ADV,ELE,"The way in which navigational technology is used could also affect its impact on our own abilities, says Spiers.","The way we use navigation technology also has an impact on our own abilities, says Spiers.",train
421,ADV,ELE,"If we want to find the answer as to whats going on with the midlife crisis, we should look at what is similar in middle-aged humans, chimps and orangutans, he said. ","If we want to find whats going on with the midlife crisis, we should look at what is similar in middle-aged humans, chimps and orangutans, he said.",train
536,ADV,ELE,"The modern prison service in Sweden is very different from when I joined as a young prison officer in 1978, says Kenneth Gustafsson, governor of Kumla Prison, Swedens most secure jail, situated 130 miles west of Stockholm.","The modern prison service in Sweden is very different from when I joined as a young prison officer in 1978, says Kenneth Gustafsson, governor of Kumla Prison, Swedens most secure jail.",train
1303,ADV,ELE,"Ethical hacker Typical salary: 60,000 to 90,000 at team- leader level, while a newly quali ed hacker can expect a minimum salary of 35,000 to 50,000.","Ethical hacker Typical salary: A newly quali ed hacker will usually have a minimum salary of 35,000 to 50,000.",train
402,ADV,ELE,"Audis were the favourite cars of 16% of winners, with Range Rovers and BMWs also popular purchases (11% each), as well as Mercedes (10%) and Land Rovers (5%).","Audis were the favourite cars of 16% of winners, with Range Rovers and BMWs also popular (11% each), as well as Mercedes (10%) and Land Rovers (5%).",train
1375,ADV,ELE,The owners and bartenders need to tell them to go have a smoke but be respectful to their communities.,The owners need to tell them to go and have a smoke but be respectful to their communities.,train
133,ADV,ELE,"BBM claims 80 million monthly users after its upgrade, but WhatsApp has 300 million.","BBM says it has 80 million monthly users after its upgrade, but WhatsApp has 300 million.",train
707,ADV,ELE,"For the album Black Tie White Noise (1993), he sprinkled elements of soul, electronica and hip hop into the mix.","For the album Black Tie White Noise (1993), he included elements of soul and hip hop.",train
1887,ADV,ELE,"The most important thing is that the children really enjoy it; otherwise, you couldnt sustain it.",The most important thing is that the children really enjoy it.,train
1770,ADV,ELE,"Her income is typically 30,000 to 40,000 a year and that doesnt include all the freebies she gets on the job.","She earns around 30,000 to 40,000 a year and that doesnt include all the freebies she gets on the job.",train
1048,ADV,ELE,The Scottish government is also supportive.,The Scottish government also supports the idea.,train
169,ADV,ELE,The site levies a 4% fee for successful campaigns.,The site charges a 4% fee for successful campaigns.,train
756,ADV,ELE,"She previously coached Benficas male youth teams, the Qatar womens team, which she led to its first international victory in 2012, and, more recently, the Iranian womens national side, which she left in September 2013.","She previously coached Benficas male youth teams, the Qatar womens team and, more recently, the Iranian womens national team.",train
2094,ADV,ELE,"For the older teenagers, it might be more sensible to start the school day at 11am or even later.","For the older teenagers, it might be better to start the school day at 11am or even later.",train
231,ADV,ELE,"Chinese inequality levels are now similar to those in South Africa, which is now the most unequal country on Earth and significantly more unequal than at the end of apartheid.","Chinese inequality levels are now similar to those in South Africa, which is now the most unequal country on Earth.",train
1621,ADV,ELE,It doesnt necessarily mean we see them the same way.,It doesnt mean we see them the same way.,train
18,ADV,ELE,"I dont believe its whitening; its more the way they are producing her with makeup, hairstylists and the way she dresses, he said.","I dont believe she is whiter; its more the makeup, hairstylists and the way she dresses, he said.",train
1701,ADV,ELE,The Globo newspaper listed a number of shortcomings in the 12 host cities.,The Globo newspaper listed a number of problems in the 12 host cities.,train
411,ADV,ELE,There was a big explosion and then a series of little explosions.,There was a big explosion and then lots of little explosions.,train
1484,ADV,ELE,"Stratford remained hugely important throughout Shakespeares life, argues Paul Edmondson, the head of learning and research at the Shakespeare Birthplace Trust.","Stratford was important to Shakespeare all his life, says Paul Edmondson, the head of learning and research at the Shakespeare Birthplace Trust.",train
627,ADV,ELE,There are about three houses that are lived in 24/7 and half of the properties are occupied three to six months a year.,There are about three houses that are lived in 24/7 and half of the houses are lived in three to six months a year.,train
531,ADV,ELE,"Antibiotics have become drugs that are expensive to develop, that are only used in short courses and that quickly become ineffective due to the evolution of bacterial resistance.","Antibiotics have become drugs that are expensive to develop, that are only used in short courses and that quickly stop working because of bacterial resistance.",train
1159,ADV,ELE,"A lot of my job is listening to peoples lives all day, every day and it started to feel so overwhelming to go on social media and see every single detail of everybodys life, including people that I dont really have a relationship with, she said.","In my job, I spend a lot of time listening to peoples lives all day, every day and it started to feel too much to go on social media and see every detail of everybodys lives, including people that I dont know very well, she said.",train
1043,ADV,ELE,"The most important thing is that the children really enjoy it; otherwise, you couldnt sustain it.",The most important thing is that the children really enjoy it.,train
15,ADV,ELE,This is a sensitive topic in this largely mixed-raced nation.,This is a sensitive topic in this mixed-raced country.,train
535,ADV,ELE,"Although there has been no fall in crime rates, between 2011 and 2012 there was a 6% drop in Swedens prisoner population, now a little over 4,500.","There has been no fall in crime rates, but, between 2011 and 2012, there was a 6% drop in the number of people in Swedens prisons, now a little over 4,500.",train
1920,ADV,ELE,"Some ships are quieter than others but the average intensity of noise next to all the ships was 173 underwater decibels, equivalent to 111 decibels through the air  about the sound of a loud rock concert.","Some ships are quieter than others but the average noise next to all the ships was 173 underwater decibels, the same as 111 decibels through the air  about the sound of a loud rock concert.",train
1658,ADV,ELE,"In fact, he earned just 10 from the patent and has not made a penny more from it since.","In fact, he earned just 10 from the patent and has not made any money from it since.",train
66,ADV,ELE,"Known as Lady Dinahs Cat Emporium, it is yet to open but is billed as somewhere people can come in from the cold to a comfortable wingback chair, a hot cup of tea, a book and a cat.","It will be somewhere people can come in from the cold to a comfortable chair, a hot cup of tea, a book and a cat.",train
1789,ADV,ELE,Forcing people outside the bar to smoke is going to exacerbate the tension thats already there.,"If they force people outside the bar to smoke, it is going to increase the tension thats already there.",train
882,ADV,ELE,"French wine was, of course, allowed and French-Canadian singer Cline Dion, but not, according to his advisers, French bands such as Daft Punk, who sing in English.","French wine was, of course, allowed and French-Canadian singer Cline Dion, but not French bands such as Daft Punk, who sing in English.",train
677,ADV,ELE,"His condition isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on the isolated Ebon Atoll, part of the Marshall Islands archipelago.","His health isnt good, but hes getting better, said Ola Fjeldstad, a Norwegian anthropology student doing research on Ebon Island, one of the Marshall Islands.",train
440,ADV,ELE,"Some people were draped in South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).","Some people were wearing South African flags and the green, yellow and black colours of Mandelas party, the African National Congress (ANC).",train
587,ADV,ELE,"It still means fasting for some 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto in 2015.","They still have to fast for around 18 hours a day, said Atif Jilani, who moved to Iqaluit from Toronto.",train
89,ADV,ELE,"The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February, according to comScore.","The total was 121 billion minutes in December 2012, but that fell to 115 billion minutes in February.",train
1707,ADV,ELE,"The number of 19-to-21-year-olds visiting McDonalds once a month has fallen by 13% since 2011, according to food analysts Technomic, while the number of 22-to-37-year- olds visiting has not grown.",The number of 19-to-21-year-olds who visit McDonalds once a month has fallen by 13% since 2011.,train
880,ADV,ELE,"Going out with friends was problematic  no American films, no Belgian beer, no sushi or pizza.","Going out with friends was a problem  no American films, no Belgian beer, no sushi or pizza.",train
697,ADV,ELE,"A modest cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.","A small cultural centre in the capital city, Havana, has suddenly become a rare source of free wi-fi.",train
1346,ADV,ELE,Shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,Mystery shoppers are usually repaid any money they spend in the stores and may also be allowed to keep the products they buy.,train
1187,ADV,ELE,"I can average around 60 in tips per shift but, on a good night, this goes up to over 100 and, on a poor night, its around 40.","On a good night, this goes up to over 100 and, on a poor night, its around 40.",train
1040,ADV,ELE,"For three-and-a-half years, all pupils at St Ninians Primary have walked or run a mile each day.","For three-and-a-half years, all the pupils at St Ninians Primary School have walked or run a mile each day.",train
1096,ADV,ELE,"They spend 20% of their time viewing short video clips, for example on YouTube, or news clips distributed via Facebook and other social sites.","They spend 20% of their time watching short video clips, for example on YouTube, or news clips on Facebook and other social sites.",train
374,ADV,ELE,"Chon, founder of a faith-based NGO, began building a pool in which to farm fish.",Chon began building a pool in which to farm fish.,train
1221,ADV,ELE,"There are a lot of people that are hiding their wealth because they are concerned about negative judgment, said Traeger-Muney.","There are a lot of people hiding their wealth because they are worried about negative judgment, said Traeger-Muney.",train
1612,ADV,ELE,Its really unfair that tips go towards breakages made by customers.,Its really unfair that money from our tips is taken for breakages by customers.,train
2164,ADV,ELE,"While some employees welcome the  exibility of such contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.","Politician Chuka Umunna said, While some employees welcome the  exibility of zero-hours contracts, for many, zero-hours contracts leave them insecure and unsure of when work will come, he said.",train
